source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
The Seattle Times,http://community.seattletimes.nwsource.com/archive/?date=20061215&slug=weather15m,7800,12/15/2006 11:00:00 PM,,"Lakeview Boulevard East, near East Howe Street and Interstate 5",It was one of five landslides in Seattle. Crews won't be able to assess the damage until daylight.,"Lakeview Boulevard East, near East Howe Street and Interstate 5",1km,landslide,downpour,medium,above_road,0.0,0.0,,,,glc,7800.0,United States,US,Washington,608660.0,Seattle,2.99332,06/22/2016 07:57:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-122.3232,47.6325
Chillicothe Gazette,http://www.chillicothegazette.com/story/news/local/2015/07/14/crews-work-fix-damage-overnight-storm/30126321/,7199,07/14/2015 02:00:00 AM,,U.S. 35 in Jackson County between Dixon Run Rod and Orpheus Road,The road was later re-opened to one lane only on the eastbound side.,U.S. 35 in Jackson County between Dixon Run Rod and Orpheus Road,5km,mudslide,downpour,small,above_road,0.0,0.0,,,,glc,7199.0,United States,US,Ohio,1551.0,Oak Hill,10.37446,07/16/2015 01:25:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-82.4948,38.9643
Sonoma County Gazette,http://www.sonomacountygazette.com/cms/pages/sonoma-county-news-article-4990.html,7571,03/14/2016 12:00:00 AM,,"King Ridge Rd, about 3 miles up from Cazadero","On King Ridge Rd, a portion of the road about 3 miles up from Cazadero began slipping – crews filled several large cracks in the pavement to prevent rain water from further damaging the road base.","King Ridge Rd, about 3 miles up from Cazadero",5km,landslide,rain,small,below_road,0.0,0.0,,,,glc,7571.0,United States,US,California,4534.0,Guerneville,10.67092,03/17/2016 01:33:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-123.0953,38.5582
origin1.montereyherald,http://origin1.montereyherald.com/state/ci_9883207?nclick_check=1,648,07/15/2008 12:00:00 AM,,"Erskine Creek, Lake Isabella, California",Bulldozers worked Tuesday to reopen roads and clear tons of mud left by flash floods after thunderstorms unleashed downpours on mountain slopes burned bare by California wildfires,"Erskine Creek, Lake Isabella, California",1km,mudslide,downpour,medium,unknown,,,,,,glc,648.0,United States,US,California,3466.0,Lake Isabella,2.32596,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-118.46,35.6
Oregon DOT,,8298,09/24/2014 05:12:00 PM,,"US 97, milepost 1",,"US 97, milepost 1",exact,landslide,unknown,unknown,above_road,0.0,0.0,,,,glc,8298.0,United States,US,Oregon,3407.0,Goldendale,17.75664,07/05/2016 07:27:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-120.8202,45.6609
wnep,"http://www.wnep.com/news/countybycounty/wnep-wyo-flooding-roads-closed-route-87-washout,0,463570.story",3190,03/10/2011 11:00:00 PM,,"Creek rd, near Jenningsville, PA","The rain stopped hours ago but rivers, streams and creeks are still on the rise. Basements and roads are flooded this noon and bridges are washed out across the area.  There is some good news when it comes to the recent flooding. Many creeks and streams, such as Tunkhannock Creek in Wyoming County, are receding.  After 18 inches of snow earlier this week and then recent overnight rain creeks and streams are running high.  ""It's an amazement when you see it,"" said Kevin Ryce of Jenningsville.  ...   It wasn't just Route 87 that took a hit but also Creek Road. A mudslide made a mess of things.","Creek rd, near Jenningsville, PA",5km,mudslide,downpour,small,unknown,0.0,,,,,glc,3190.0,United States,US,Pennsylvania,1836.0,Tunkhannock,13.6612,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-76.1099,41.5474
Fox26,http://kmph-kfre.com/news/local/yosemite-park-entrance-closed-due-to-rockslide,9191,01/07/2016 09:00:00 AM,,Arch Rock Entrance,"A rockslide has one entrance to Yosemite National Park closed.  Park officials issued the alert Thursday morning.  Caltrans and Yosemite National Park say highway 140, in and out of the park, is shut down because of the rock slide.",Arch Rock Entrance,1km,landslide,other,medium,above_road,0.0,0.0,,https://pbs.twimg.com/media/CYIe4BzWcAEunDQ.jpg,,glc,9191.0,United States,US,California,1035.0,Yosemite Valley,15.73776,07/26/2016 04:33:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-119.7372,37.6769
The News Tribune,http://www.thenewstribune.com/2014/03/07/3083618/not-much-letup-expected-in-this.html#http://www.thenewstribune.com/2014/03/07/3083618/not-much-letup-expected-in-this.html,5933,03/07/2014 12:00:00 AM,,"3434-3622 Marine View Dr Tacoma, WA 98422",Marine View Drive in Tacoma remained closed Thursday as city crews worked to clear several slides that dumped debris onto the road. Heavy rain meant rising rivers and minor mud slides. ,"3434-3622 Marine View Dr Tacoma, WA 98422",5km,landslide,rain,medium,above_road,0.0,0.0,,,,glc,5933.0,United States,US,Washington,2137.0,Fife Heights,4.22594,08/24/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-122.3909,47.2813
ksbw,http://www.ksbw.com/news/22765153/detail.html,1545,03/06/2010 12:00:00 AM,,"Highway 1, 26 mi north of Monterey County and San Luis Obispo County line, CA",Two mudslides caused some problems Saturday for drivers on Highway 1.  Divers going south had to wait as long as two hours to get through.  As of 2 p.m. Saturday California Department of Transportation said it was providing escorts through the area.,"Highway 1, 26 mi north of Monterey County and San Luis Obispo County line, CA",5km,mudslide,downpour,small,unknown,0.0,,,,,glc,1545.0,United States,US,California,16330.0,Greenfield,42.60033,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-121.602,36.0696
WTAE,http://www.wtae.com/news/turnpike-landslide-blocking-traffic/31400074,6787,02/21/2015 12:00:00 AM,,turnpike at mile marker 17.7,A landslide on the turnpike has one lane of traffic between the Beaver Valley exit and Cranberry Township.,turnpike at mile marker 17.7,25km,landslide,unknown,small,above_road,0.0,0.0,,,,glc,6787.0,United States,US,Pennsylvania,8987.0,Beaver Falls,7.52989,02/23/2015 01:39:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-80.2315,40.7643
ABC 7,http://abc7.com/weather/rain-triggers-mud-debris-flows-in-colby-fire-burn-area/433549/,6502,12/12/2014 09:00:00 AM,,east side of Ridge View Drive in Azusa,"""When it rained last week, loosened it. So when it comes now, it's 1,000 feet closer, it is ready to go and when it comes, it comes really fast because it's built up so high now,"" he described.",east side of Ridge View Drive in Azusa,1km,mudslide,downpour,small,burned_area,0.0,0.0,,http://ww1.hdnux.com/photos/33/55/30/7263760/5/628x471.jpg,,glc,6502.0,United States,US,California,46361.0,Azusa,2.28331,12/15/2014 06:29:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-117.9058,34.1542
statejournal,http://www.statejournal.com/story.cfm?func=viewstory&storyid=97875,3371,04/16/2011 03:00:00 PM,,"rt. 2 between Wellsburg and Beech Bottom, Brooke county, WV","A mudslide that shut down Route 2 between Wellsburg and Beech Bottom in Brooke County, is now cleaned up and the road is back open just in time for the morning commute.  On Sunday, highway crews were building a wall out of mud to protect debris from falling onto the road again. The heavily traveled roadway was not even closed for 24 hours before it opened back up around 2 p.m. Sunday. The slide closed the road in both the north and southbound lanes after mud slid onto the road from the heavy rains we received Saturday. ","rt. 2 between Wellsburg and Beech Bottom, Brooke county, WV",5km,mudslide,downpour,medium,unknown,0.0,,,,,glc,3371.0,United States,US,Ohio,1482.0,Brilliant,1.76001,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-80.6329,40.2498
Oregon DOT,,8580,10/14/2012 09:58:00 PM,,"US 20, milepost 19",,"US 20, milepost 19",exact,landslide,unknown,unknown,above_road,0.0,0.0,,,,glc,8580.0,United States,US,Oregon,2449.0,Siletz,11.03051,07/07/2016 03:39:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-123.8106,44.6606
KOLO8 TV,http://www.kolotv.com/home/headlines/Mudslide-Closes-Highway-in-Mineral-County-267261691.html,6150,07/15/2014 12:00:00 AM,,"Hawthorne, Nevada","Record-breaking heat is giving way to thunderstorms in the Sierra dumping heavy rain along the California-Nevada line, triggering flash flood warnings and a mudslide that closed part of a highway south of Hawthorne. The National Weather Service issued a flash flood warning until 6 p.m. Wednesday for Mineral County in western Nevada after more than an inch of rain fell in less than an hour. There have been no reports of injuries, but the service said a weather spotter reported one vehicle was stuck in the mud on Nevada Highway 359 about 6.5 miles south of Hawthorne near Lucky Boy Pass Road. Nevada Department of Transportation spokeswoman Meg Ragonese told the Reno Gazette Journal crews were on the scene but there's no estimate on when they would reopen the highway connecting Hawthorne to California Highway 167 just north of Mono Lake.","Hawthorne, Nevada",25km,mudslide,downpour,small,above_road,0.0,0.0,,,,glc,6150.0,United States,US,California,575.0,Bridgeport,31.30151,08/24/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-118.8782,38.2114
thelevisalazer,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/,1824,05/03/2010 12:00:00 AM,,"KY 1091, Buckingham, Floyd County, KY","A rockfall blocked one lane on Buckingham Mountain, KY 1091.","KY 1091, Buckingham, Floyd County, KY",1km,landslide,downpour,small,unknown,0.0,,,,,glc,1824.0,United States,US,Kentucky,777.0,Hindman,21.31051,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-82.7434,37.3685
Hampshire County,http://www.hampshirereview.com/news/article_3f130620-298a-11e6-a710-bb4a7e76d800.html,7738,06/02/2016 06:00:00 PM,,Route 28 near Washington Bottom Road,"According the Hampshire County 911 center, there were several areas that saw trouble from about 5 p.m. until midnight. A major rockslide on Route 28 near Washington Bottom Road closed the road for an hour and a half, and flooding at the Blue Beach bridge stranded 2 vehicles trying to get through the high water.",Route 28 near Washington Bottom Road,1km,other,downpour,small,above_road,0.0,0.0,,,,glc,7738.0,United States,US,West Virginia,1848.0,Romney,8.47519,06/09/2016 02:41:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-78.725,39.4143
newslincolncounty.com,http://newslincolncounty.com/?p=14301,3009,01/16/2011 12:00:00 AM,,"hill east of Yaquina View School, on John Moore rd, near 1st st., south of rt 20, Newport, OR","There was also a moderate mudslide that came down the hill east of Yaquina View School. Mud and boulders washed onto John Moore Road south of 20. Newport road crews were out cleaning it up, with police directing traffic.  -----  A slide has occurred off John Moore near 1st.","hill east of Yaquina View School, on John Moore rd, near 1st st., south of rt 20, Newport, OR",1km,mudslide,downpour,small,unknown,0.0,,,,,glc,3009.0,United States,US,Oregon,9989.0,Newport,1.05347,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-124.0406,44.6344
abc6,http://www.abc6.com/story/26452712/attleboro-church-threatened-by-landslide,6362,11/04/2014 12:00:00 AM,,Good Shepard Lutheran Church in Attleboro,"Work on a new strip–mall in Attleboro is on hold after part of a hill collapsed, putting the safety of a local church at risk",Good Shepard Lutheran Church in Attleboro,1km,landslide,other,small,above_road,0.0,0.0,,,,glc,6362.0,United States,US,Massachusetts,11547.0,Valley Falls,3.45417,11/06/2014 10:52:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-71.3563,41.9244
bhcourier,http://www.bhcourier.com/article/Local_News/Local_News/Stretch_Of_Topanga_Canyon_Road_Remains_Closed_Following_Storm/75229,3259,03/20/2011 11:00:00 PM,,"Pacific Coast Hwy.(PCH), Point Mugu, Ventura county, CA","There had been reports of numerous rock slides and instances of flooded roads along the coastal road as heavy rain fell, and partial closures at various points were reported last night.  The only overnight closure along PCH was at Point Mugu in Ventura County, but the roadway was reopened after daybreak, the California Highway Patrol reported.","Pacific Coast Hwy.(PCH), Point Mugu, Ventura county, CA",5km,landslide,downpour,small,unknown,0.0,,,,,glc,3259.0,United States,US,California,21723.0,Port Hueneme,14.16332,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-119.0592,34.0884
dailybreeze,http://www.dailybreeze.com/news/ci_14351921,1482,02/06/2010 02:00:00 AM,,"La Canada Flintridge, CA",Steady rain overnight Friday into Saturday sent a rushing river of mud and debris into neighborhoods. Concrete barriers couldn't hold back the mudflow. Roughly one dozen homes were badly damaged by the mudslide and another 31 homes were moderately damaged. Over two dozen vehicles got caught up in the river of mud. Mudslides cased by torrential rains have damaged 43 houses in the Los Angeles area and forced the evacuation of 540 others.,"La Canada Flintridge, CA",5km,mudslide,downpour,medium,unknown,0.0,,,,,glc,1482.0,United States,US,California,19653.0,La Crescenta-Montrose,1.28864,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-118.2239,34.2389
kitv,http://www.kitv.com/news/30645621/detail.html,4251,03/09/2012 12:00:00 AM,,"near Kauai Marriott, Kauai, Hawaii","Parts of Hawaii continue to get drenched by thunderstorms and heavy rains that has caused large hail, closed schools, sewage spills and ruined vacations. Oahu is under a flash flood warning until 10 a.m. Friday. A flash flood watch is in effect until Saturday for Maui, Molokai, Lanai, Oahu, Kauai and Niihau.Kauai County officials warned the public to stay off roads because of thunder, lightning and flooding. The Kauai bus will not be offering service north of Hanamaulu until further notice. A landslide was reported near the Kauai Marriott, blocking a lane of traffic.","near Kauai Marriott, Kauai, Hawaii",5km,landslide,downpour,small,unknown,0.0,,,,,glc,4251.0,United States,US,Hawaii,6455.0,Lihue,2.32835,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-159.3533,21.9623
Sky Valley Chronicle News,http://www.wenatcheeworld.com/news/2010/aug/04/mudslide-reported-highway-97a-near-milepost-221/,2197,08/04/2010 06:15:00 AM,,1 mile south of Entiat along Highway 97A,"A truck driver and two homeowners escaped injury this morning when heavy rains sent mud and debris rushing down a fire-ravaged canyon just north of Rocky Reach Dam. Emiliano was driving a semitrailer on Highway 97A about 6:15 a.m. when the slide raced across the road. State Department of Transportation crews closed the highway said this morning they have no idea how long it will be closed. Traffic was rerouted to Highway 97 in Douglas County. A couple, described as in their 50s, escaped their mobile home near the mouth of Tenas George Canyon, north of Rocky Reach Dam. That area was hard hit by the Swakane Canyon Fire in July. “All the sagebrush, grasses and small trees had burned up, so there was really nothing to hold the water, or the mud, on the hillside,” Moore said.",1 mile south of Entiat along Highway 97A,1km,mudslide,rain,medium,burned_area,0.0,,,,,glc,2197.0,United States,US,Washington,1112.0,Entiat,1.8086,01/13/2016 09:42:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-120.2304,47.6736
staradvertiser,http://www.staradvertiser.com/news/breaking/112476584.html,2902,12/26/2010 06:30:00 AM,,"Makua Cave near Farrington Highway, HI","This morning's rain triggered a small landslide near Makua Cave near Farrington Highway but traffic is uninterrupted, according to the city's Deparmtent of Emergency Management. A crew from the state Department of Transportation is cleaning up the debris, said Peter Hirai, deputy director of the city's Department of Emergency Management. About six cubic yards of debris let loose around 6:30 a.m. today, Hirai said.","Makua Cave near Farrington Highway, HI",1km,mudslide,rain,small,unknown,0.0,,,,,glc,2902.0,United States,US,Hawaii,1341.0,Mākaha Valley,5.66832,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,-158.2279,21.5194
